city,location_lat,location_lng,numberOfGuests,minNights,bedroomLabel,bedLabel,bathroomLabel,stars,pricing,roomType_entire_home,roomType_hotel_room,roomType_private_room,roomType_shared_room,zipcode,district_index
Beyoğlu,41.0309,28.97156,2,2,1.0,1.0,1.0,4.67,1413.0,1,0,0,0,34421,60.000
Beyoğlu,41.038,28.974,4,1,1.0,1.0,1.0,4.86,1754.0,1,0,0,0,34421,60.000
Fatih,41.0081714,28.96957663,4,1,1.0,1.0,1.0,4.69,1780.0,1,0,0,0,34096,32.000
Kadıköy,40.995,29.031,2,4,1.0,1.0,1.0,4.84,1400.0,1,0,0,0,34744,88.888
Beyoğlu,41.02597,28.9709,2,1,1.0,1.0,1.0,4.74,1750.0,1,0,0,0,34421,60.000
Beyoğlu,41.03701331,28.97894243,2,1,1.0,0.0,1.0,4.58,1415.0,0,0,1,0,34421,60.000
Beyoğlu,41.03,28.975,2,3,1.0,0.0,1.0,4.78,1814.0,1,0,0,0,34421,60.000
Beyoğlu,41.03308,28.97926,3,3,1.0,2.0,1.0,4.71,2043.0,1,0,0,0,34421,60.000
Beyoğlu,41.02554,28.97763,2,2,1.0,1.0,1.0,4.47,1801.0,1,0,0,0,34421,60.000
Beyoğlu,41.02355,28.96897,2,2,1.0,1.0,1.0,4.57,2081.0,1,0,0,0,34421,60.000
Şişli,41.04927128,28.98596731,3,101,1.0,1.0,1.0,4.94,2083.0,1,0,0,0,34360,54.677
Beyoğlu,41.03627,28.9734,3,2,1.0,2.0,1.0,4.75,2051.0,1,0,0,0,34421,60.000
Kâğıthane,41.083,29.002,2,100,1.0,1.0,1.0,4.96,1766.0,1,0,0,0,34413.0,
Kâğıthane,41.078,28.974,4,1,1.0,4.0,1.0,4.86,1804.0,1,0,0,0,34406.0,
Beyoğlu,41.032,28.987,2,2,1.0,2.0,1.0,5.0,1766.0,1,0,0,0,34421,60.000
Beyoğlu,41.046,28.945,3,1,1.0,1.0,1.0,4.87,2058.0,1,0,0,0,34421,60.000
Bağcılar,41.055,28.811,4,2,1.0,3.0,1.0,4.74,1414.0,1,0,0,0,34200,35.313
Kadıköy,40.99483,29.0487,5,1,2.0,0.0,1.0,4.94,2093.0,1,0,0,0,34744,88.888
Beyoğlu,41.03392,28.98316,2,3,1.0,1.0,1.0,4.61,1463.0,1,0,0,0,34421,60.000
Beyoğlu,41.026,28.977,3,3,1.0,0.0,1.0,4.75,2071.0,1,0,0,0,34421,60.000
Beyoğlu,41.026,28.973,2,3,1.0,1.0,1.0,4.88,2068.0,1,0,0,0,34421,60.000
Beyoğlu,41.03257503,28.98619956,6,3,2.0,0.0,1.0,5.0,2087.0,1,0,0,0,34421,60.000
Beyoğlu,41.03446078,28.98496753,3,2,1.0,1.0,1.0,4.69,2096.0,1,0,0,0,34421,60.000
Beyoğlu,41.03205,28.98693,5,3,2.0,2.0,1.0,4.8,2057.0,1,0,0,0,34421,60.000
Beyoğlu,41.035,28.973,3,2,1.0,0.0,1.0,4.67,2044.0,1,0,0,0,34421,60.000
Fatih,41.03152,28.94512,2,2,,1.0,1.0,4.81,2093.0,1,0,0,0,34096,32.000
Beşiktaş,41.054,29.028,2,5,1.0,0.0,1.0,4.83,1461.0,1,0,0,0,34353,88.235
Beyoğlu,41.04022,28.9846,4,2,2.0,0.0,1.0,4.9,2083.0,1,0,0,0,34421,60.000
Şişli,41.049,28.987,4,101,2.0,2.0,1.0,4.91,2092.0,1,0,0,0,34360,54.677
Beyoğlu,41.03764,28.97345,4,2,1.0,0.0,1.0,4.96,1477.0,1,0,0,0,34421,60.000
Beyoğlu,41.02952523,28.98012897,2,2,1.0,1.0,1.0,4.91,2078.0,1,0,0,0,34421,60.000
Esenyurt,41.02337,28.66016,4,2,1.0,2.0,1.0,5.0,1435.0,1,0,0,0,34517,21.250
Kadıköy,40.99497,29.02827,2,2,1.0,0.0,1.0,4.93,2093.0,1,0,0,0,34744,88.888
Beyoğlu,41.03244629,28.97374505,3,2,1.0,1.0,1.0,4.6,1445.0,1,0,0,0,34421,60.000
Beyoğlu,41.02649392,28.98089561,2,1,1.0,0.0,1.0,4.67,1455.0,1,0,0,0,34421,60.000
Şişli,41.064,28.994,4,2,1.0,3.0,1.0,4.9,1476.0,1,0,0,0,34360,54.677
Şişli,41.04921051,28.98573106,3,2,1.0,2.0,1.0,4.81,1455.0,1,0,0,0,34360,54.677
Fatih,41.03776,28.94331,4,3,1.0,2.0,1.0,4.95,1430.0,1,0,0,0,34096,32.000
Kadıköy,40.995,29.027,2,4,1.0,0.0,1.0,5.0,1445.0,0,0,1,0,34744,88.888
Fatih,41.03215,28.94556,2,3,1.0,1.0,1.0,4.89,2078.0,1,0,0,0,34096,32.000
Beyoğlu,41.0274,28.97889,2,2,1.0,1.0,1.0,4.68,1456.0,1,0,0,0,34421,60.000
Kadıköy,40.99249,29.02804,2,2,1.0,1.0,1.0,4.49,1060.0,1,0,0,0,34744,88.888
Beyoğlu,41.0339,28.9842,4,1,,2.0,1.0,4.61,1050.0,1,0,0,0,34421,60.000
Beyoğlu,41.031,28.98,2,2,1.0,1.0,1.0,5.0,1818.0,0,0,1,0,34421,60.000
Şişli,41.05394,28.98564,3,2,1.0,1.0,1.0,4.69,1471.0,1,0,0,0,34360,54.677
Üsküdar,41.022,29.009,2,2,1.0,2.0,1.0,4.94,1853.0,1,0,0,0,34660,61.428 
Beyoğlu,41.032,28.99,3,1,1.0,1.0,1.0,4.86,1858.0,1,0,0,0,34421,60.000
Fatih,41.02945677,28.95081879,2,2,,1.0,1.0,4.76,1491.0,1,0,0,0,34096,32.000
Beyoğlu,41.0337,28.97818,4,2,1.0,0.0,1.0,4.44,1066.0,1,0,0,0,34421,60.000
Beşiktaş,41.044,29.007,3,100,2.0,1.0,1.0,4.83,1850.0,1,0,0,0,34353,88.235
Kadıköy,40.99481,29.03214,4,1,,1.0,1.0,4.87,1472.0,1,0,0,0,34744,88.888
Şişli,41.05399,28.97868,3,100,1.0,2.0,1.0,4.9,1838.0,1,0,0,0,34360,54.677
Fatih,41.03,28.945,3,5,1.0,1.0,1.0,4.78,1060.0,1,0,0,0,34096,32.000
Fatih,41.01513,28.97494,2,1,1.0,0.0,1.0,4.64,1850.0,0,0,1,0,34096,32.000
Kadıköy,40.98607257,29.02367442,1,5,1.0,0.0,1.0,4.91,1096.0,0,0,1,0,34744,88.888
Beyoğlu,41.02567,28.97356,2,2,1.0,1.0,1.0,4.89,1863.0,1,0,0,0,34421,60.000
Beyoğlu,41.04,28.983,2,5,1.0,2.0,1.0,4.67,1060.0,1,0,0,0,34421,60.000
Beyoğlu,41.034,28.973,2,4,1.0,1.0,1.0,4.79,1413.0,1,0,0,0,34421,60.000
Pendik,40.917,29.307,2,1,1.0,0.0,1.0,4.93,1750.0,1,0,0,0,34893,35.386
Beyoğlu,41.038,28.974,4,1,1.0,1.0,1.0,4.85,1868.0,1,0,0,0,34421,60.000
Beyoğlu,41.036,28.975,2,4,1.0,1.0,1.0,4.76,1020.0,1,0,0,0,34421,60.000
Beyoğlu,41.0343,28.97298,2,2,,1.0,1.0,4.46,1055.0,1,0,0,0,34421,60.000
Kâğıthane,41.078,29.002,2,5,1.0,1.0,1.0,4.94,1400.0,1,0,0,0,34413.0,
Bağcılar,41.03899994,28.8118909,2,10,1.0,1.0,1.0,5.0,1082.0,1,0,0,0,34200,35.313
Beyoğlu,41.032,28.99,3,1,1.0,1.0,1.0,4.88,1876.0,1,0,0,0,34421,60.000
Şişli,41.04651554,28.98493777,4,3,1.0,2.0,1.0,5.0,1410.0,1,0,0,0,34360,54.677
Beyoğlu,41.02661,28.97649,2,3,1.0,0.0,1.0,4.75,1770.0,1,0,0,0,34421,60.000
Şişli,41.05632,28.99672,1,7,1.0,1.0,1.0,5.0,1092.0,1,0,0,0,34360,54.677
Kadıköy,40.98777,29.02419,2,4,1.0,1.0,1.0,4.68,1829.0,1,0,0,0,34744,88.888
Ataşehir,40.99470346,29.07581693,2,3,1.0,1.0,1.0,4.81,1422.0,1,0,0,0,34758,48.888
Kadıköy,40.992,29.033,2,4,1.0,1.0,1.0,4.8,1100.0,1,0,0,0,34744,88.888
Beyoğlu,41.03110519,28.97226693,4,1,1.0,2.0,1.0,4.94,1794.0,1,0,0,0,34421,60.000
Üsküdar,41.02716,29.03576,2,28,1.0,0.0,1.0,4.77,1780.0,1,0,0,0,34660,61.428 
Fatih,41.005,28.965,2,1,1.0,0.0,1.0,4.66,1073.0,1,0,0,0,34096,32.000
Beşiktaş,41.04215,29.01015,4,4,2.0,0.0,1.0,4.72,2350.0,1,0,0,0,34353,88.235
Ataşehir,40.994,29.075,3,5,1.0,1.0,1.0,4.96,1399.0,1,0,0,0,34758,48.888
Pendik,40.885,29.208,2,100,1.0,1.0,1.0,4.65,1750.0,1,0,0,0,34893,35.386
Beyoğlu,41.0331,28.98796,3,100,1.0,1.0,1.0,4.95,1413.0,1,0,0,0,34421,60.000
Beyoğlu,41.031,28.967,3,1,1.0,0.0,1.0,5.0,1400.0,1,0,0,0,34421,60.000
Beyoğlu,41.03216,28.98823,3,3,1.0,1.0,1.0,4.82,1766.0,1,0,0,0,34421,60.000
Istanbul,41.02961,28.97055,3,7,2.0,2.0,1.0,4.83,1766.0,1,0,0,0,34440.0,
Fatih,41.023951,28.95423043,5,30,2.0,0.0,1.0,5.0,1027.0,1,0,0,0,34096,32.000
Beşiktaş,41.05,29.024,2,3,1.0,0.0,1.0,4.91,1807.0,1,0,0,0,34353,88.235
Beyoğlu,41.03289009,28.97203927,2,1,1.0,0.0,1.0,4.82,1766.0,1,0,0,0,34421,60.000
Ataşehir,40.99184,29.07894,2,3,,0.0,1.0,4.9,1060.0,1,0,0,0,34758,48.888
Beyoğlu,41.03681,28.97323,3,2,,4.0,1.0,4.91,1061.0,1,0,0,0,34421,60.000
Kadıköy,40.989,29.028,2,1,1.0,0.0,1.0,4.75,1086.0,1,0,0,0,34744,88.888
Beyoğlu,41.029,28.974,2,2,1.0,0.0,1.0,4.64,1752.0,1,0,0,0,34421,60.000
Beyoğlu,41.03887,28.98188,5,27,1.0,1.0,1.0,5.0,1087.0,1,0,0,0,34421,60.000
Beyoğlu,41.035,28.978,3,1,1.0,2.0,1.0,4.76,1807.0,1,0,0,0,34421,60.000
Kartal,40.9133,29.15895,3,1,1.0,0.0,1.0,4.89,1800.0,1,0,0,0,34862,43.030
Şişli,41.065,29.002,3,1,1.0,2.0,1.0,4.83,1786.0,1,0,0,0,34360,54.677
Beyoğlu,41.02414021,28.97110531,3,1,1.0,1.0,1.0,4.66,1766.0,1,0,0,0,34421,60.000
Kadıköy,40.99,29.03,2,7,2.0,1.0,1.0,5.0,2093.0,1,0,0,0,34744,88.888
Kadıköy,40.998,29.029,3,101,2.0,0.0,1.0,4.93,1046.0,1,0,0,0,34744,88.888
Beyoğlu,41.03102149,28.97749932,2,2,1.0,0.0,1.0,4.63,2045.0,1,0,0,0,34421,60.000
Kadıköy,40.994,29.028,4,2,1.0,2.0,1.0,4.75,1800.0,1,0,0,0,34744,88.888
Beyoğlu,41.03303,28.98095,2,2,1.0,1.0,1.0,4.85,2094.0,1,0,0,0,34421,60.000
Şişli,41.07541911,28.99386069,2,7,1.0,1.0,1.0,5.0,1750.0,1,0,0,0,34360,54.677
Pendik,40.91702929,29.30652976,2,1,1.0,0.0,1.0,5.0,1750.0,1,0,0,0,34893,35.386
Beyoğlu,41.03291713,28.97719028,4,14,1.0,1.0,2.0,4.94,1445.0,1,0,0,0,34421,60.000
Beyoğlu,41.033,28.987,3,3,1.0,2.0,1.0,4.74,1766.0,1,0,0,0,34421,60.000
Beyoğlu,41.036,28.98479,3,2,1.0,0.0,1.0,4.78,2096.0,1,0,0,0,34421,60.000
Beyoğlu,41.04,28.975,3,3,1.0,1.0,1.0,4.91,2072.0,1,0,0,0,34421,60.000
Beşiktaş,41.043,29.0,2,20,1.0,1.0,1.0,5.0,2093.0,1,0,0,0,34353,88.235
Esenyurt,41.031,28.682,3,4,1.0,1.0,1.0,5.0,1438.0,1,0,0,0,34517,21.250
Beyoğlu,41.035,28.992,2,101,1.0,1.0,1.0,5.0,2087.0,1,0,0,0,34421,60.000
Maltepe,40.94531801,29.15328976,4,2,2.0,3.0,1.0,5.0,2050.0,1,0,0,0,34854,48.076
Beşiktaş,41.04983062,29.00727297,3,2,1.0,0.0,1.0,4.91,1435.0,1,0,0,0,34353,88.235
Beyoğlu,41.03697928,28.98204868,2,3,1.0,1.0,1.0,4.68,1491.0,1,0,0,0,34421,60.000
Fatih,41.01115,28.92678,2,28,1.0,1.0,1.0,5.0,2101.0,1,0,0,0,34096,32.000
istanbul,41.03539,28.98498,4,2,1.0,2.0,1.0,4.77,2093.0,1,0,0,0,34433.0,
Beyoğlu,41.03279,28.9843,3,3,1.0,0.0,1.0,4.82,2101.0,1,0,0,0,34421,60.000
Üsküdar,41.02338,29.01558,2,2,1.0,0.0,1.0,4.89,1450.0,1,0,0,0,34660,61.428 
Beyoğlu,41.032,28.982,4,4,1.0,2.0,1.0,4.76,2087.0,1,0,0,0,34421,60.000
Kadıköy,40.99427364,29.02635221,2,2,1.0,1.0,1.0,4.93,2093.0,1,0,0,0,34744,88.888
Beşiktaş,41.05035,29.01993,2,1,1.0,1.0,1.0,4.91,2057.0,1,0,0,0,34353,88.235
Şişli,41.055,28.992,2,14,1.0,0.0,1.0,4.78,1445.0,1,0,0,0,34360,54.677
Kadıköy,40.99712,29.02825,2,4,1.0,1.0,1.0,4.89,2042.0,1,0,0,0,34744,88.888
Beyoğlu,41.032,28.989,3,1,1.0,1.0,1.0,4.89,1862.0,1,0,0,0,34421,60.000
Kadıköy,40.98934048,29.02620789,2,3,,2.0,1.0,4.95,1457.0,1,0,0,0,34744,88.888
Beyoğlu,41.02457317,28.98087012,2,1,1.0,0.0,1.0,5.0,1482.0,1,0,0,0,34421,60.000
Şişli,41.05883235,28.9896816,3,6,1.0,1.0,1.0,5.0,1862.0,1,0,0,0,34360,54.677
Şişli,41.05845,28.98699,2,5,1.0,0.0,1.0,4.98,1445.0,1,0,0,0,34360,54.677
Ataşehir,40.995,29.081,2,15,1.0,1.0,1.0,5.0,2087.0,1,0,0,0,34758,48.888
Nisantasi,41.05343,28.99289,4,2,2.0,3.0,2.0,4.92,3779.0,1,0,0,0,34363.0,
Beyoğlu,41.02473024,28.97285238,2,3,1.0,1.0,1.0,4.79,1830.0,1,0,0,0,34421,60.000
Beyoğlu,41.03341,28.98164,4,5,1.0,2.0,1.0,4.78,1468.0,1,0,0,0,34421,60.000
Beyoğlu,41.02332,28.97174,3,2,1.0,1.0,1.0,5.0,1873.0,1,0,0,0,34421,60.000
Kadıköy,40.9881276,29.0230933,2,101,1.0,1.0,1.0,5.0,1460.0,1,0,0,0,34744,88.888
Beyoğlu,41.02651,28.97439,2,2,1.0,1.0,1.0,5.0,1863.0,1,0,0,0,34421,60.000
Şişli,41.05399,28.98584,3,2,1.0,1.0,1.0,4.82,1471.0,1,0,0,0,34360,54.677
Kadıköy,40.99515,29.02641,2,4,1.0,0.0,1.0,5.0,1445.0,0,0,1,0,34744,88.888
Şişli,41.04675618,28.98584752,2,3,1.0,1.0,1.0,5.0,1410.0,1,0,0,0,34360,54.677
Üsküdar,41.02458,29.01623,2,2,1.0,0.0,1.0,4.82,1850.0,1,0,0,0,34660,61.428 
Ataşehir,40.99395,29.08601,2,7,,1.0,1.0,5.0,1440.0,1,0,0,0,34758,48.888
Beyoğlu,41.03655343,28.97727203,2,2,1.0,0.0,1.0,4.43,1408.0,1,0,0,0,34421,60.000
Fatih,41.01482346,28.97656768,2,1,1.0,1.0,1.0,4.79,1857.0,0,0,1,0,34096,32.000
Şişli,41.04884,28.97976,4,101,1.0,0.0,1.0,4.73,1428.0,1,0,0,0,34360,54.677
Beşiktaş,41.049,29.026,2,3,1.0,0.0,1.0,4.97,1849.0,1,0,0,0,34353,88.235
Beşiktaş,41.047,29.004,2,2,1.0,0.0,1.0,4.94,1400.0,1,0,0,0,34353,88.235
Kadıköy,40.995,29.051,3,2,1.0,0.0,1.0,4.42,1400.0,1,0,0,0,34744,88.888
Beyoğlu,41.03586,28.98403,2,1,1.0,1.0,1.0,4.95,1857.0,1,0,0,0,34421,60.000
Kâğıthane,41.08838,28.98267,3,29,1.0,2.0,1.0,4.8,1830.0,1,0,0,0,34408.0,
Beyoğlu,41.03684,28.98238,2,2,1.0,1.0,1.0,4.68,1040.0,1,0,0,0,34421,60.000
Şişli,41.05601,28.98756,1,2,1.0,1.0,1.0,4.67,1050.0,1,0,0,0,34360,54.677
Taksim,41.041,28.987,3,2,1.0,1.0,1.0,4.97,1857.0,1,0,0,0,34367.0,
Kadıköy,40.991,29.027,2,100,1.0,1.0,3.0,4.91,1024.0,0,0,1,0,34744,88.888
Beyoğlu,41.037,28.977,2,3,1.0,0.0,1.0,4.79,1427.0,1,0,0,0,34421,60.000
Kadıköy,40.9901261,29.02845739,4,15,1.0,2.0,1.0,5.0,1045.0,1,0,0,0,34744,88.888
Pendik,40.938,29.299,4,1,1.0,0.0,1.0,5.0,1809.0,1,0,0,0,34893,35.386
Beyoğlu,41.03163,28.98832,3,3,1.0,1.0,1.0,4.66,1810.0,1,0,0,0,34421,60.000
Fatih,41.0285,28.95482,2,2,1.0,1.0,1.0,4.94,1098.0,1,0,0,0,34096,32.000
Beyoğlu,41.03474,28.97319,3,2,,2.0,1.0,4.88,1061.0,1,0,0,0,34421,60.000
Kadıköy,40.99217,29.02818,2,3,1.0,0.0,1.0,4.3,1092.0,1,0,0,0,34744,88.888
Kadıköy,40.992,29.026,2,1,1.0,1.0,1.0,4.75,1421.0,1,0,0,0,34744,88.888
Beyoğlu,41.03441,28.97156,2,2,,4.0,1.0,4.84,1046.0,1,0,0,0,34421,60.000
Beşiktaş,41.05,29.024,2,3,1.0,0.0,1.0,4.95,1780.0,1,0,0,0,34353,88.235
Fatih,41.002,28.931,3,4,1.0,1.0,1.0,5.0,1100.0,1,0,0,0,34096,32.000
Kadıköy,40.985,29.025,3,101,1.0,1.0,1.0,5.0,1777.0,1,0,0,0,34744,88.888
Kadıköy,40.98834,29.02913,2,1,1.0,0.0,1.0,5.0,1036.0,1,0,0,0,34744,88.888
Fatih,41.019,28.964,2,2,1.0,2.0,1.0,4.85,1060.0,1,0,0,0,34096,32.000
Beyoğlu,41.03488,28.97481,2,2,1.0,1.0,1.0,4.7,1016.0,1,0,0,0,34421,60.000
Şişli,41.05873192,28.98800273,3,6,1.0,0.0,1.0,5.0,1766.0,1,0,0,0,34360,54.677
Beyoğlu,41.038,28.975,2,2,1.0,1.0,1.0,5.0,1766.0,1,0,0,0,34421,60.000
Beyoğlu,41.03648,28.97331,3,2,,2.0,1.0,4.87,1046.0,1,0,0,0,34421,60.000
Beyoğlu,41.026,28.969,2,3,1.0,1.0,1.0,4.76,1016.0,1,0,0,0,34421,60.000
Beşiktaş,41.05027,29.01939,2,1,1.0,1.0,1.0,4.95,1084.0,1,0,0,0,34353,88.235
Beyoğlu,41.02453,28.97094,2,1,1.0,1.0,1.0,4.75,1750.0,1,0,0,0,34421,60.000
Beyoğlu,41.03648,28.97487,2,3,1.0,1.0,1.0,4.79,1056.0,1,0,0,0,34421,60.000
Beyoğlu,41.026,28.975,3,2,1.0,0.0,1.0,5.0,2101.0,1,0,0,0,34421,60.000
Beyoğlu,41.03225631,28.98348936,3,1,1.0,0.0,1.0,4.9,1757.0,1,0,0,0,34421,60.000
Şişli,41.058,28.993,3,3,1.0,2.0,1.0,4.78,2087.0,1,0,0,0,34360,54.677
Beyoğlu,41.026,28.973,1,1,1.0,1.0,1.0,4.85,1064.0,0,0,1,0,34421,60.000
Cihangir/Beyoğlu,41.03275,28.98739,2,3,,1.0,1.0,4.9,1812.0,1,0,0,0,34433.0,
Fatih,41.005,28.967,2,1,1.0,1.0,1.0,4.87,1031.0,0,0,1,0,34096,32.000
Fatih,41.00681,28.98194,3,2,,1.0,1.0,4.93,2063.0,1,0,0,0,34096,32.000
Beyoğlu,41.02966,28.9824,3,7,1.0,1.0,1.0,4.89,2087.0,1,0,0,0,34421,60.000
Kadıköy,40.98917,29.02707,2,1,1.0,0.0,1.0,5.0,1071.0,1,0,0,0,34744,88.888
Beyoğlu,41.02776,28.97338,2,1,1.0,1.0,1.0,4.73,1775.0,1,0,0,0,34421,60.000
Beyoğlu,41.03641,28.97289,2,2,1.0,1.0,1.0,4.9,1767.0,1,0,0,0,34421,60.000
Beyoğlu,41.032,28.984,3,3,1.0,1.0,1.0,4.92,2071.0,1,0,0,0,34421,60.000
Beyoğlu,41.03637,28.97489,4,2,1.0,0.0,1.0,4.84,1460.0,1,0,0,0,34421,60.000
Beyoğlu,41.026,28.975,2,1,1.0,1.0,1.0,4.86,2087.0,1,0,0,0,34421,60.000
Beyoğlu,41.03786,28.98438,3,1,1.0,1.0,1.0,4.94,2055.0,1,0,0,0,34421,60.000
Beyoğlu,41.02521971,28.97735791,4,3,1.0,1.0,1.0,4.85,2041.0,1,0,0,0,34421,60.000
Kâğıthane,41.081,28.981,2,5,1.0,0.0,1.0,4.96,1465.0,1,0,0,0,34403.0,
Tekirdağ,41.007,27.983,4,100,2.0,3.0,1.0,4.86,1766.0,1,0,0,0,,
Kadıköy,40.98872,29.03042,4,2,1.0,0.0,1.0,5.0,1477.0,1,0,0,0,34744,88.888
Beyoğlu,41.039,28.982,2,2,,1.0,0.0,4.93,1436.0,1,0,0,0,34421,60.000
Kadıköy,40.98892,29.02487,3,5,1.0,1.0,1.0,4.9,2083.0,1,0,0,0,34744,88.888
Beyoğlu,41.03048,28.97172,3,4,,1.0,1.0,4.75,1435.0,1,0,0,0,34421,60.000
Kâğıthane,41.089,28.985,2,7,1.0,2.0,1.0,4.76,1465.0,1,0,0,0,34410.0,
Şişli,41.05422,28.9873,2,2,1.0,1.0,1.0,4.85,1446.0,1,0,0,0,34360,54.677
Beyoğlu,41.03360604,28.97557147,2,3,1.0,1.0,1.0,4.89,1435.0,1,0,0,0,34421,60.000
Beyoğlu,41.03801,28.97376,2,2,1.0,1.0,1.0,4.87,2055.0,1,0,0,0,34421,60.000
Beyoğlu,41.03639402,28.9803357,2,2,1.0,1.0,1.0,4.82,1413.0,1,0,0,0,34421,60.000
Şişli,41.05377,28.99016,2,101,1.0,1.0,1.0,4.54,2041.0,1,0,0,0,34360,54.677
Beyoğlu,41.034,28.985,3,3,1.0,0.0,1.0,4.83,2055.0,1,0,0,0,34421,60.000
Beyoğlu,41.02625,28.97863,2,3,1.0,1.0,1.0,4.87,2059.0,1,0,0,0,34421,60.000
Kadıköy,40.99462,29.03067,3,3,1.0,1.0,1.0,4.71,1460.0,1,0,0,0,34744,88.888
Ataşehir,40.993,29.086,3,5,1.0,0.0,1.0,4.85,1400.0,1,0,0,0,34758,48.888
Kadıköy,40.995,29.051,4,2,1.0,0.0,1.0,4.79,1400.0,1,0,0,0,34744,88.888
Şişli,41.055,28.987,3,2,1.0,1.0,1.0,4.72,1479.0,1,0,0,0,34360,54.677
Ümraniye,41.028,29.096,2,1,1.0,1.0,1.0,5.0,1445.0,0,0,1,0,34773,40.888
Kadıköy,40.98772,29.03162,3,2,1.0,0.0,1.0,4.88,1403.0,1,0,0,0,34744,88.888
Kadıköy,40.99634104,29.02738282,3,3,1.0,0.0,1.0,4.97,1413.0,1,0,0,0,34744,88.888
Şile,41.12666,29.85967,2,2,1.0,1.0,1.0,4.61,2057.0,1,0,0,0,34990,54.677
,41.024,29.089,3,2,2.0,2.0,1.0,5.0,1400.0,1,0,0,0,34764.0,
Adalar,40.87316,29.12852,2,1,1.0,1.0,1.0,4.82,1829.0,0,0,1,0,34975,68.133
Arnavutköy,41.184,28.743,5,1,1.0,4.0,1.0,4.8,1430.0,0,0,1,0,34275,27.857
Tuzla,40.863,29.335,3,1,1.0,0.0,1.0,4.73,1824.0,1,0,0,0,34959,34959
Bakırköy,40.991,28.834,3,2,1.0,0.0,1.0,4.76,1814.0,1,0,0,0,34158,76.219
Maltepe,40.92187,29.15851,2,100,1.0,0.0,1.0,4.98,1845.0,1,0,0,0,34854,48.076
,40.882,29.212,2,2,1.0,1.0,1.0,4.88,1850.0,1,0,0,0,34860.0,
Ataşehir,40.993,29.122,2,5,1.0,1.0,1.0,4.92,1844.0,1,0,0,0,34758,48.888
Kadıköy,40.98993,29.0303,2,2,1.0,0.0,1.0,4.8,1829.0,1,0,0,0,34744,88.888
Beşiktaş,41.05043,29.00802,4,3,1.0,1.0,1.0,4.86,1814.0,1,0,0,0,34353,88.235
Büyükçekmece,41.03572,28.44594,2,2,,1.0,1.0,5.0,1794.0,1,0,0,0,34500,36.250
Beyoğlu,41.04,28.983,4,25,1.0,1.0,1.0,4.94,1041.0,1,0,0,0,34421,60.000
Fatih,41.022,28.944,2,7,1.0,0.0,1.0,4.96,1100.0,1,0,0,0,34096,32.000
Eyüp,41.18432,28.88771,2,90,1.0,4.0,1.0,4.82,2093.0,1,0,0,0,34077.0,
Sarıyer,41.17929,28.99054,2,3,1.0,1.0,1.0,4.86,2068.0,1,0,0,0,34396,103.881
Ümraniye,41.02335397,29.09254784,6,1,2.0,3.0,1.0,4.83,2056.0,1,0,0,0,34773,40.888
Beyoğlu,41.02709,28.97786,2,2,1.0,0.0,1.0,4.83,1073.0,1,0,0,0,34421,60.000
Beyoğlu,41.036,28.982,3,27,,1.0,1.0,4.92,1032.0,1,0,0,0,34421,60.000
Gaziosmanpaşa,41.06305,28.90237,4,100,2.0,3.0,1.0,4.45,1450.0,1,0,0,0,34245,32.407
Bayrampaşa,41.04405847,28.90248897,4,10,2.0,3.0,1.0,5.0,2092.0,1,0,0,0,34035,35.536
Avcılar,40.981,28.744,5,1,3.0,4.0,1.0,4.88,1429.0,1,0,0,0,34315,31.818
Arnavutköy,41.202,28.728,3,1,1.0,0.0,1.0,4.51,1376.0,0,0,1,0,34275,27.857
Maltepe,40.95539619,29.0982131,4,2,3.0,0.0,1.0,4.86,2060.0,1,0,0,0,34854,48.076
Kadıköy,40.99689663,29.02826407,2,28,1.0,2.0,1.0,4.84,1087.0,1,0,0,0,34744,88.888
Çayırova,40.82363,29.40176,4,4,2.0,2.0,1.0,5.0,1400.0,1,0,0,0,41420.0,
Beykoz,41.08958,29.13627,2,1,1.0,1.0,1.0,4.8,1750.0,1,0,0,0,34810,72.222
İkitelli Osb,41.064,28.806,2,30,1.0,1.0,1.0,5.0,2085.0,1,0,0,0,34490.0,
Şile,41.15875,29.64061,5,9,3.0,0.0,2.0,4.38,1485.0,1,0,0,0,34990,54.677
Kadıköy,40.99538,29.02406,2,28,1.0,0.0,1.0,4.77,1091.0,1,0,0,0,34744,88.888
Tuzla,40.85213414,29.29734792,2,1,1.0,1.0,1.0,5.0,1429.0,0,0,1,0,34959,34959
Tekirdağ,41.00689,27.98218,4,90,2.0,3.0,1.0,4.88,1445.0,1,0,0,0,59740.0,
Sarıyer,41.164,29.047,1,2,1.0,1.0,1.0,5.0,1400.0,0,0,1,0,34396,103.881
Eyüp,41.183,28.888,2,1,1.0,1.0,1.0,4.94,1812.0,0,0,1,0,34077.0,
Beylikdüzü,41.01445,28.64637,3,6,1.0,0.0,1.0,4.53,1408.0,1,0,0,0,34520,29.950
Adalar,40.86308,29.11566,1,1,1.0,1.0,2.0,5.0,1400.0,0,0,1,0,34975,68.133
Çekmeköy,41.03127,29.17329,6,2,2.0,4.0,1.0,4.86,2078.0,1,0,0,0,34794,36.666
Başakşehir,41.07142962,28.66271741,2,1,1.0,0.0,1.0,5.0,2046.0,1,0,0,0,34494,43.043
Tuzla,40.85538505,29.30159168,4,1,2.0,2.0,1.0,4.67,1410.0,1,0,0,0,34959,34959
